,name,x_p,y_p
0,-0_ww2ACIw8.jpg,105.63414634146342,162.66666666666666
1,-0YZgPxq04k.jpg,126.46341463414635,102.16260162601625
2,-1qb8SIBzKY.jpg,104.64227642276423,95.21951219512195
3,-2loC3xzDF8.jpg,115.55284552845528,156.71544715447155
4,-3cTY-Q6k88.jpg,150.26829268292684,108.11382113821139
5,-3qSsolbivo.jpg,110.59349593495935,113.07317073170732
6,-3uIUqsR-Rw.jpg,63.97560975609756,118.03252032520325
7,-4AR-vVjAbM.jpg,79.84552845528455,143.82113821138213
8,-4qCLz3r1s8.jpg,102.65853658536587,69.43089430894308
9,-4WLn9giArE.jpg,106.6260162601626,126.95934959349594
10,-5_tGk7SUuM.jpg,119.52032520325203,85.30081300813009
11,-5WWw6DeQ8w.jpg,103.65040650406505,101.17073170731706
12,-6h-oYfdZDA.jpg,88.77235772357724,96.21138211382113
13,-6i6a23H5Ho.jpg,101.66666666666667,98.19512195121952
14,-6JK87e42iQ.jpg,110.59349593495935,86.29268292682926
15,-6-uqd2hMCg.jpg,130.4308943089431,148.78048780487805
16,-7Mfzok9LNk.jpg,126.46341463414635,100.1788617886179
17,-7pW0Lv1Zmo.jpg,110.59349593495935,109.10569105691054
18,-7_yLivAnMc.jpg,78.85365853658537,123.98373983739836
19,-8dtqke9Z_0.jpg,93.73170731707314,100.1788617886179
20,-93ArahrTKc.jpg,108.60975609756098,110.09756097560977
21,-95yF3Q4l8s.jpg,175.0650406504065,106.130081300813
22,-_0lTCpTMsI.jpg,82.8211382113821,138.86178861788616
23,_0JilSuYCvc.jpg,68.9349593495935,130.9268292682927
24,_0rXmiM1uzk.jpg,111.58536585365854,134.89430894308944
25,_0TevBj2F1M.jpg,144.3170731707317,122.0
26,_1DFlakaznE.jpg,155.22764227642278,173.57723577235774
27,_1iEJewMxKk.jpg,102.65853658536587,103.15447154471545
28,_1rpqoEwUtw.jpg,111.58536585365854,86.29268292682926
29,_2QGPTS1j3k.jpg,180.02439024390245,97.20325203252033
30,_2Q-IzfYDmc.jpg,123.48780487804878,157.70731707317074
31,_2rf0fMIec8.jpg,72.90243902439025,107.12195121951218
32,_4DNallhzNA.jpg,149.27642276422765,146.7967479674797
33,_5xFwCrB4iI.jpg,92.73983739837398,111.08943089430892
34,_6iV1AJZ53s.jpg,69.92682926829268,170.60162601626018
35,_7a8Y0FNeZE.jpg,131.42276422764226,37.69105691056911
36,_8vovuZCj0c.jpg,167.130081300813,75.38211382113822
37,_8xbFVl8ldU.jpg,96.70731707317074,146.7967479674797
38,_9ItevtI7Zs.jpg,73.89430894308943,123.98373983739836
39,_9-ni_UhjZg.jpg,120.51219512195122,156.71544715447155
40,_9rJv47SMXQ.jpg,55.048780487804876,79.34959349593495
41,_58DIXD9PJ4.jpg,90.7560975609756,120.01626016260164
42,_72NMJyq6mU.jpg,132.41463414634148,93.23577235772359
43,_88DsHh1F20.jpg,125.47154471544717,98.19512195121952
